session_id,TooFast,WhiteBlackBIATGood,WhiteBlackBIATBad,WhiteAsianBIATGood,WhiteAsianBIATBad,WhiteHispanicBIATGood,WhiteHispanicBIATBad,BJWAgg,GBDAgg,PDAgg,SLBAgg,Conservatism,ExplicitPref,Age,CountryCit,Ethnicity,EthnicityBinary,Gender,Race,RaceMulti
8869429,0,-.209209348640994,-.0698164604583716, , , , ,3.9, ,2.33333333333333, ,5,0,20,1,2,2,2,8,"""[5,6]"""
8869436,0, , ,-.653751292784226,-.0668634741178185, , , ,1, ,2.75,5,0,37,1,2,2,2,6,.
8869449,0, , ,.2845861448611,.676501059485194, , , ,1.125, ,1.41666666666667,4,0,20,39,2,2,2,6,.
8869453,0, , ,-.654818457417853,-.00172653433783168, , , ,1.875, ,2.91666666666667, ,1,53,14,3,2,2,6,.
8869454,0,.493442212911422, , , , , , ,1.125, ,3.58333333333333,1,0,32,1,2,2,2,5,.
8869455,.0703125,.0934447603974129,.300015228054965, , , , , , ,1.16666666666667, ,2,1,22,1,2,2,2,5,.
8869456,.0703125,.252058268366362,.137143090449662, , , , , ,2.375, ,2.83333333333333,2,0,18,1,2,2,2,6,.
8869458,0,-.610429608230913,-.21056365491725, , , , , ,3, ,2.25,1,-1,29,1,2,2,1,5,.
8869461, , , , , , , , ,1.5, ,2.83333333333333,1,0,18,39,2,2,2,6,.
8869462,.015625,-.167903599062607,.049143901562081, , , , ,2.7, ,2, ,2,-3,34,1,2,2,2, ,.
8869463, , , , , , , , , , , ,3, ,17,1,2,2,1,3,.
8869468,0, , , , ,.140827301487879,.312465082809102,3.4, ,4.16666666666667, ,3,0,17,1,2,2,1,3,.
8869471,0, , ,.210814830624542,.0465184384200158, , , ,3, ,4.5,3,-1,42,14,2,2,1,6,.
8869472, , , , , , , , , , , ,5, ,22,1,2,2,2,3,.
8869477,0,-.188937029488891,.576614406821999, , , , ,4.25, ,2.16666666666667, ,3,0,45,1,2,2,2,6,.
8869479,0, , ,.783815049730164,.155905901023636, , , ,1.5, ,3.41666666666667,2,0,50,39,2,2,1,6,.
8869480, , , , , , , , , , , ,2, ,50,39,2,2,2,6,.
8869483,0, , , , ,-.041447508610243,.696695958767943,3.95, ,1.83333333333333, ,2,0, ,39, , ,2, ,.
8869488,0,.279866847747625,.462410107594402, , , , , ,2.75, ,3.66666666666667,4,0,18,146,2,2,1,6,.
8869489,0,.30544546843576,.388681908023159, , , , ,3, ,2.66666666666667, ,1,0,20,225,2,2,2,3,.
8869491,.375, , , , , ,1.21558566541055, , ,3, ,3,3,19,1,2,2,1,6,.
8869492,0, , , , ,-.245357242855331,.211983984352543, ,1.75, ,2.66666666666667,5,0,22,1,1,1,1,6,.
8869498,0, , ,-.826309063558584,-.0253930441264277, , , ,1.75, ,4.41666666666667,4,0,25,39,2,2,2,2,.
8869499,.0078125, , , , ,.556859226498661,-.231436676152186,2.5, ,1.83333333333333, ,1,1,18,39,2,2,2,6,.
8869503,0, , , , ,.554223927716397,.382303807665723,4, ,1.83333333333333, ,6,0,60,39,2,2,2,6,.
8869515,0,.282479400093266,.530661077955769, , , , , , , , , ,0,15,1, , ,1, ,.
8869516,0, , , , ,.0493423832476948,.83843726762391, ,1.375, , ,2,0,17,1,2,2,2,4,.
8869523,0, , ,.331451633389361,.318603105296324, , , ,1.875, ,2.66666666666667,4,0,30,45,2,2,2,2,.
8869524, , , , , , , , , , , ,2, ,28,14,3,2,2,2,.
8869527,0,-.09640202987409,.378951719649282, , , , , ,1.25, ,2.58333333333333,2,0,24,14,2,2,2, ,.
8869530,0,.111747111562702,1.17736818381813, , , , , ,1, ,1.91666666666667,4,0,43,1,2,2,2,6,.
8869533,0, , , , ,.247408091469374,.656811002409632, , , , ,4, ,16,1,1,1,2,6,.
8869543, , , , , , , , , , , ,4, ,37,39,2,2,2,6,.
8869546,0, , ,.434221988817197,-.230015038659202, , ,3.65, ,3.33333333333333, ,3,0,23,113,2,2,2,2,.
8869548, , , , , , , , , , , , , , , , , , , ,.
8869550,0,.855191563311903,.194820490687955, , , , , ,3.5, ,3.25, ,1, , , , , , ,.
8869554,.0078125,-.133281032531816,-.112654744724236, , , , ,4, ,3.16666666666667, ,4,0,21,83,3,2,2,5,.
8869558,.0078125, , , , ,.272721472921668,-.0571823282392416,4.2, ,3.16666666666667, ,2,1,25,39,2,2,1,6,.
8869560, , , , , , , , , , , ,4, ,39,1,1,1,1,6,.
8869562,0, , , , ,.562578247243522,.265760250351361,4.45, ,2.5, ,4,0,39,1,1,1,1,6,.
8869563,0, , ,-.542389782115059,.422397854425745, , , ,3.5, ,2,5,-3,17,1,2,2,1,2,.
8869570,0,.257991053051334,.332066305767669, , , , ,3.3, ,2.66666666666667, ,3,0,18,82,2,2,5,8,"""[6,7]"""
8869577,0, , , , ,.019714020853872,-.141770180893617, ,3.5, ,2.83333333333333,2,2,18,1,2,2,1,3,.
8869578,0, , , , ,.094593380759983,.404948374988678,4.3, ,3.66666666666667, ,7,0,18,82,3,2,1,6,.
8869587,0, , , , ,-.165556051492631,.608035118685187, ,1.75, ,3.41666666666667,3,0,23,1,2,2,1,6,.
8869590,0, , ,-.097610227941048,-.140432330566484, , ,4.05, ,1.66666666666667, ,2,-2,14,14,3,2,2,3,.
8869591,0, , ,.0968208872427248,.430671037385992, , , , , ,4.08333333333333,4,0,14,14,3,2,1,8,"""[2,6]"""
8869592,0, , ,.252354583020639,.230313448417222, , , , , ,3.91666666666667,4,0,14,14,3,2,1,2,.
8869614,0, , ,-.391453785066308, , , ,4.85, ,2, , ,1, , , , , , ,.
8869623,.53125, , , , ,-.373986847129125,.0129515024046495,3.65, ,3.83333333333333, ,4,0,16,197,2,2,1,3,.
8869627,0, , , , ,-.483475000810815,-.319544812975009,3.95, ,4.5, ,2,0,34,1,2,2,2,6,.
8869633, , , , , , , , , , , ,4, ,16,39, , ,2,2,.
8869634,.03125, , ,-.0981348224747282,.154503883822277, , ,4, ,3.16666666666667, , ,0, , , , , , ,.
8869643,0,-.717335674245772,-.253863552849441, , , , , ,2.125, , , ,0, ,14, , ,2, ,.
8869657,0, , ,.0973744417187375,-.344591437935446, , ,2.85, ,2.16666666666667, ,2,-2,25,1,2,2,1,3,.
8869662, , , , , , , , , , , ,4, ,22,59,2,2,2,6,.
8869679,0,.58878323837942,.467084630139597, , , , , ,2.5, ,2.83333333333333,2,1,30,1,2,2,2,6,.
8869685,.0078125, , , , ,-.223596053345248,.802955340743724, , , , , , , , , , , , ,.
8869697, , , , , , , , , , , ,1, ,63,1,2,2,2,6,.
8869700,0, , , ,.536151674170753, , , , , , ,1, ,63,1,2,2,2,6,.
8869703,0, , , , ,.0899998335484549,.342252057503176, , , ,2.83333333333333,4,0,41,1,1,1,1,6,.
8869704,0, , ,-.178703218134208,.726233079197815, , , ,1.25, ,2.41666666666667,4,0,23,225,2,2,2,6,.
8869705, , , , , , , ,3.9, ,3.16666666666667, ,2,1,16,1,2,2,5,6,.
8869706,0,.175281988702994,.594599186400748, , , , , ,2.875, ,4.08333333333333,5,0,17,1,2,2,1,8,"""[2,6]"""
8869707,0, , ,-.380435787731644,.406062039445535, , ,3.5, ,2.83333333333333, ,2,0,16,1,2,2,2,2,.
8869708,0, , ,.730008093525985,.589128725896427, , , , , ,3.08333333333333,2,1,16,1,2,2,2,6,.
8869709,0, , , , ,.116948189420685,-.636852210277396, ,1.25, ,2.16666666666667,2,0,17,1,2,2,2,6,.
8869710,0,1.44182066984755,.263511268092467, , , , , ,2.125, ,1.41666666666667,1,0,16,1,2,2,2,6,.
8869711,.03125, , ,.584918369331846,.320942075177614, , ,4.05, ,2.33333333333333, ,2,1,16,1,2,2,2,6,.
8869713,0, , ,-.925029894764747,.0777718178080711, , , , , ,1.75,2,0,17,1,2,2,2,6,.
8869714,0, , , , ,.183289928527455,-.0290293473566906, , ,1.66666666666667, ,1,0,16,1,2,2,2,8,"""[3,6,7]"""
8869715,0, , , , ,.273172818765587,.375480993672343, ,1.375, ,3.25,4,1,16,1,1,1,1,6,.
8869716,0, , ,.542822102393319,.211826335696624, , , ,2, ,1.75,1,1,16,1,2,2,2,6,.
8869718,0, , , , ,.13159740352213,.245887936217713,3, ,2.16666666666667, ,1,1,16,1,2,2,1,6,.
8869719,0, , , ,.590827852927936, , , , , , ,2, ,17,82,2,2,2,6,.
8869724,0,-.190446418621668,.508380544395879, , , , , ,2.875, ,2.75,2,1,16,1,2,2,5,6,.
8869731, , , , , , , ,5.45, ,4.16666666666667, ,6,3,17,1,2,2,1,6,.
8869794,0, , , , ,-.743032790105938,-.102894760295842, ,1.625, ,3.83333333333333,4,-1,17,1,1,1,2,1,.
8869816, , , , , , , , , , , ,4, ,17,1,2,2,1,6,.
8869818,0,.520627535102786,.215996372531562, , , , ,3.85, ,1.33333333333333, ,2,1,34,1,2,2,2,6,.
8869820,0, , , , ,.387586388029877,-.087666622464794, , , , ,2,0,17,82,2,2,2,6,.
8869853, , , , , , , , , , , ,4, ,19,164,2,2,1,3,.
8869856,.0078125, , , , ,.166453290999609,.418161885711845,4.25, ,2.66666666666667, ,4,0,19, , , ,1, ,.
8869896,0, , , , ,.412185673773173,.837951999284809, ,4, ,4.25,4,0,29,1,2,2,2,6,.
8869905,.765625, , , , , ,.258194492297549, , , , , , ,16,1,2,2,1,6,.
8869908,0, , ,.681078736574382,.918248163788947, , , ,2.625, ,3,2,1,21,1,2,2,1,6,.
8869910,0, , , , ,-.0114613469583092,-.291318224022086,2.35, ,2.66666666666667, ,1,-2,15,1,1,1,4,8,[6]
8869919, , , , , , , , , , , ,2, ,26,1,2,2,1,2,.
8869926, , , , , , , , , , , ,3, ,30,1,2,2,1,6,.
8869927,0, , ,-.262336808120162,.132023200739737, , ,4.2, ,4.33333333333333, ,4,0,18,1,2,2,2,2,.
8869933,0, , ,-.474900060177904,.14276663411542, , , ,1.375, ,4.91666666666667,5,0,21,1,2,2,2,8,"""[3,6]"""
8869936,0, , ,-.860776028935282,-.49484324867756, , ,3.85, ,1.5, ,1,0,21,82,2,2,1,6,.
8869944,0,-.437011031630595,.239415604414728, , , , , , ,3.33333333333333, ,5,0,70,1,2,2,2,6,.
8869945,0, , ,.366591795751659,.180475158960441, , , , , , , ,0, , ,2,2,2,6,.
8869951,0, , , , ,.718895721206495,.302064741909302, ,3, ,4.16666666666667,6,0,21,1,2,2,2,6,.
8869955, , , , , , , , , , , ,2, ,26,1,2,2,1,2,.
8869956,0,-.400765667873037,-.244527197649245, , , , ,4.6, ,1.66666666666667, ,4,0,46,1,2,2,1,5,.
8869957,0, , , , ,.602185990793111,.975559800646342, ,3, ,3.83333333333333,5,1,47,1,2,2,1,6,.
8869959,0, , ,-.173662212434215,-.418750894232967, , ,3.4, ,1.83333333333333, ,2,0,26,1,2,2,1,2,.
8869968, , , , , , , ,2.65, ,2.83333333333333, ,3,-1,29,200,1,1,1,6,.
8869980,.0390625, , , , ,.542494715875884,-.688947510386704,4.75, ,3.5, ,4,0,21,225,2,2,2,7,.
8869986,0,.0484265372047936,-.408665983109612, , , , , ,1.625, ,2.08333333333333,1,1,24,1,2,2,2,6,.
8870025,0, , , , ,.144795228130299,.297995984510999,5.55, ,1.33333333333333, ,2,0,38,1,2,2,2,6,.
8870032,0, , ,.382821797098635, , , , , , , ,4, ,23,225,3,2,2,7,.
8870058,0, , , , ,.641136677813121,.818557748271047,5.1, ,3.83333333333333, ,6,0,45,1,1,1,1,6,.
8870061,0,.705483435464697,.0947033674054575, , , , ,4.2, ,2.5, ,4,1,47,1,2,2,2,6,.
8870067,0, , ,-.169241220776698,.0287131156310202, , ,3.85, ,3.66666666666667, ,3,0,36,1,3,2,1,8,"""[6,7]"""
8870077, , , , , , , , ,2.75, ,4.41666666666667,4,2,45,39,3,2,2,6,.
8870091, , , , , , , ,3.4, ,1.83333333333333, ,1,-1,58,1,2,2,1,5,.
8870099,0, , ,.464001084425171,.751693950653928, , , , ,2.16666666666667, ,4,3,25,1,2,2,2,6,.
8870101,0,-.292457622341581,.00158954728182922, , , , , ,1.625, ,2.33333333333333,2,0,29,1,2,2,1,5,.
8870103,0, , , , ,.775139902854821,.561347578244047, ,2.125, ,2.58333333333333,3,0,39,1, , ,2,6,.
8870107, , , , , , , , , , , ,3, ,24,1,1,1,2,6,.
8870127, , , , , , , ,3.6, ,2.33333333333333, ,2,1,18,1,2,2,2, ,.
8870145,0, , ,.613321945098416,.136238265002293, , , ,3.625, ,2.91666666666667,5,0,21,1,2,2,1,6,.
8870186, , , , , , , , , , , ,6, ,27,1,2,2,1,6,.
8870188,0, , , , ,-.328705285299837,.449857633858116, ,1.25, , ,5,0,28,1,2,2,1,6,.
8870195,0,-.7312380481113,.595522860313564, , , , , ,1.125, ,2.83333333333333,4,0,22,39,2,2,2,3,.
8870230,0, , ,.244200977949647,.119387610094137, , ,3.7, ,1.5, ,4,0,27,104,2,2,2,6,.
8870256, , , , , , , , , ,3.66666666666667, ,2,1,18,1,2,2,2,6,.
8870257, , , , , , , , , , , ,3, ,30,225,2,2,2,6,.
8870259, , , , , , , , , , , ,2, ,32,1,2,2,1,6,.
8870262, , , , , , , , ,2.25, ,3.08333333333333,3,-3,17,1,1,1,2,8,"""[1,3,6,7]"""
8870274, , , , , , , , , , , ,4, ,12,1,3,2,1, ,.
8870299, , , , , , , , , , , , , ,23, , , ,2, ,.
8870301, , , , , , , , , , , ,4, ,14,39,3,2,2, ,.
8870310, , , , , , , , , , , ,2, ,14,200,2,2,2,6,.
8870312,0, , ,-.327453798844266,-.208301996715118, , ,4.6, ,3.66666666666667, ,4,0,14,39,2,2,1,2,.
8870313,0, , ,.535516816219768,-.0310896488232874, , , ,3.875, ,3.66666666666667,4,1,16,39,2,2,1,6,.
8870314,0, , ,.266829249438874,.820706736871904, , , ,1.125, ,4.08333333333333,2,0,45,39,2,2,2,6,.
8870316,0,.100168660205754,.170420677991425, , , , , ,1.5, ,3.16666666666667,4,0,14,39,3,2,2, ,.
8870317, , , , , , , , , , , ,4, , ,39,3,2,2,6,.
8870318,0, , , , ,-.184241904099462,-.0940940435297295, ,1.125, ,4.33333333333333,4,0, ,39,2,2,1, ,.
8870319, , , , , , , , ,1.75, ,2.91666666666667,4,-3,18,1,3,2,2,5,.
8870321,0, , ,.136929649608353,.359902339163722, , , ,1.375, ,3,4,1,14,39,2,2,2,6,.
8870322,0, , , , ,-.121928393692681,.236237507961102, ,2.25, ,4.08333333333333,4,-1,14,39,1,1,2,7,.
8870324,0, , , , ,.203627467408004,-.323334031724091, ,1.625, ,4,2,0,14,200,2,2,2,6,.
8870327, , , , , , , , , , , , , ,18,1, , ,1,6,.
8870332,0, , , , ,.234406647957105, , , , , , , , , , , , , ,.
8870337,.186773255813953, , , , , ,.23567365908546, , , , ,5, , ,231,1,1,1,7,.
8870345,.015625, , ,-.426220096032295,.801693479485326, , , ,2.875, ,5.08333333333333,4,0,22,45,2,2,1,2,.
8870350,.03125,-.150432122387609,-.617419460223864, , , , ,3.95, ,3.83333333333333, ,7,0,16,1,2,2,2,6,.
8870358,.0234375,-.0435901802484193,-.0602477707212153, , , , , , , , ,4,1,15,39,2,2,1,6,.
8870360,0, , ,.0619510799803715,-.515775266700939, , ,4.05, ,3.83333333333333, ,4,-1,14,39,2,2,1,2,.
8870362,0, , , , ,.154178198195186,-.279914597610941,3.25, ,2.83333333333333, ,1,-3,19,1,1,1,2,5,.
8870372, , , , , , , ,4.2, , , , , , , , , ,1, ,.
8870378,0, , ,.676351088346986,.228477439812966, , ,3.85, ,4, ,4,0,18,1,2,2,2,6,.
8870382,0, , ,.324201996656494,.604497061290856, , ,4.5, ,3, ,3,0,45,1,3,2,2,6,.
8870396,0,.106691839322741,-.34229217530092, , , , , ,1.625, ,3.58333333333333,2,0,26,1,2,2,2,5,.
8870404,.03125, , , , ,.50644598702166,.71083869433459,3.45, ,3.83333333333333, ,4,0,17,1, , ,2,6,.
8870420,0, , , , ,.481614654228696,.999176018856178,4, ,2.33333333333333, ,4,1,19,1,2,2,2,6,.
8870423,0, , , , ,-.357195564201804,-.225449133799376, , , , ,5,-2,19,1,1,1,1,7,.
8870424,.0078125, , , , ,.59404558191562,1.03370437962366, ,1, ,3.66666666666667,7,0,19,1,1,1,2,7,.
8870426,.03125,-1.15323413548378,.0261693038517929, , , , , ,1, ,2.83333333333333,2,0,26,1,2,2,2,5,.
8870427,.0078125,-.0184841567463531,-.808208945093662, , , , , ,2, ,3.08333333333333, ,0,23,1,2,2,2,5,.
8870437,.00793650793650794, , ,.223521713693784,.444966104611326, , ,4, ,4, ,4,0,30,1,2,2,1, ,.
8870439,0, , , , ,.267317427545799,.286603893154333,3.25, ,1.83333333333333, ,2,0,55,1,3,2,2,6,.
8870446, , , , , , , , , , , ,4, ,25,1,2,2,2,5,.
8870454,0, , , , ,.220855357118968,.445176631156089,4, ,3.83333333333333, ,7,0,49,1,2,2,1,6,.
8870456,.00806451612903226,.314950422017383,.227449186400091, , , , , , , , , , ,25, , , , , , 
8870462,0,.460901546955107,.00562743236194107, , , , , ,1.5, ,4.58333333333333,4,0,30,69,3,2,2,6,.
8870507, , , , , , , , , , , ,7, ,17,225,2,2,1,6,.
8870522,0, , , , ,.688149793960863,.0898106869313789, ,4.25, , ,6,1,17,225,2,2,1,6,.
8870523, , , , , , , , , , , ,3, ,17,1,1,1,2,8,"""[1,3,6,7]"""
8870540,0, , , , ,-.167133265926045,-.373419321441241,4.3, ,2.83333333333333, ,3,-3,17,1,1,1,2,8,"""[1,3,6,7]"""
8870546,0,.119955281796548,-.0423111064737218, , , , , , , ,3.5,5,0,21,1,2,2,2,6,.
8870547,0,.248341212698974,.278583037253395, , , , ,3.65, ,2.33333333333333, ,4,1,21,1, , ,2,6,.
8870553,0, , ,1.15389272304331,.0507105023089785, , ,4.55, ,1.33333333333333, ,4,0,66,39,2,2,1,6,.
8870555,0, , , , ,.663392002312801,.784285016037016,5.05, ,3.16666666666667, ,6,2,19,1,2,2,2,6,.
8870573,0, , ,.0644116303498765,.555856431293288, , , ,2.875, ,3.91666666666667,4,0,26,1,2,2,1,6,.
8870584,0, , , , ,-.376075730762346,.703473245882021,2.7, ,2.16666666666667, ,2,0,18,1,2,2,2,8,"""[5,6]"""
8870588,0, , ,-.359747317378047,.168894550944594, , , ,1.375, ,3.66666666666667,2,0,40,1,2,2,2,6,.
8870592,0, , , , ,-.807520571288516,-.479996049951718, ,1, ,2.83333333333333,4,0,36,1,2,2,2,6,.
8870594,0, , , , ,.0127580669129709,.149048550130117,3.65, ,1.5, ,2,0,51,1,2,2,2,6,.
8870595,0, , ,.356166870718542,.652615044587956, , ,4.7, ,2, ,6,1,21,1,2,2,1,6,.
8870610,.1484375,-1.34056889502483,.966053727309299, , , , , , ,1, ,4,0,22,1,2,2,2,5,.
8870613, , , , , , , , , , , ,4, ,66, ,2,2,1,6,.
8870615,.25, , , , , ,-1.02105810296092, ,1.625, ,3.16666666666667,5,0,27,1,2,2,1,6,.
8870617,0, , , , ,.33951784810009,.39846582384658,5.25, , , ,4,0,66,39,2,2,1,6,.
8870632, , , , , , , , ,1.75, ,1.83333333333333,3,0,22,1,2,2,2,6,.
8870633,0, , , , ,-.0818095767179523,.413932880576245, ,1.25, ,3.41666666666667,5,1,19,1,2,2,2,6,.
8870647,0, , ,.72279621708192,.579329571214776, , , ,1.125, ,2.25,2,0,49,1,2,2,2,6,.
8870648,.00793650793650794,.0542587898640897,.812864556261419, , , , ,2.25, ,1.83333333333333, ,1,1,14,39,2,2,2,8,"""[2,6]"""
8870652,0, , ,.433705497384621,.288953960919796, , ,3.75, ,3.16666666666667, ,5,0,16,82,2,2,1,6,.
8870653,.015625,.742550262669485,-.313412683024188, , , , ,3.5, ,2.83333333333333, ,5,1,19,1,2,2,2,6,.
8870656,0, , ,-.00675558323487713,-.165455853215694, , , , , , ,4,0,61,82,2,2,2,8,[7]
8870658, , , , , , , , , , , ,4, ,16,1,1,1,1,6,.
8870659, , , , , , , , , , , , , ,16,1,1,1,2,7,.
8870660, , , , , , , , , , , , , , ,1,1,1,2,7,.
8870668,.0234375, , , , ,.14505818308149,-.0483762902196604, ,1.875, ,4.25,4,-1,16,1,1,1,1,6,.
8870684,0,.0640077140677515,.698819434857947, , , , , ,1.75, ,3.66666666666667, ,0,20,1,2,2,2,5,.
8870690, , , , , , , , , , , ,1, , ,1,2,2,1,6,.
8870694,0,.00822923824798888,.658965933128918, , , , , ,2.75, ,4.25,4,1,16,82,3,2,1,6,.
8870704, , , , , , , ,3.45, ,2.66666666666667, ,2,-1,21,1,2,2,2,5,.
8870720,0, , ,-.223183746590402,.861316213851263, , , ,3, ,3.25,3,0,19,1,2,2,2,6,.
8870722, , , , , , , , , , , ,3, ,30,1,2,2,1, ,.
8870726,0,.630230067344579,.182833233886253, , , , ,4.65, ,2.16666666666667, ,5,0,46,1,3,2,1,6,.
8870729,0,-.971336472139931,-.346229893333153, , , , ,3.85, ,2.33333333333333, ,2,-1,21,1,2,2,2,5,.
8870740,0, , , , ,.471376534288074,1.17187452333332, ,2.125, ,2.33333333333333,4,1,23,39,2,2,1,6,.
8870745,0,-.189647047457356,.420759277261974, , , , , ,2.125, ,3.58333333333333,6,0,19,1,2,2,2,6,.
8870750,0, , ,-.128070852691195,.20324705090063, , ,3.65, ,3.33333333333333, ,6,0,22,1,2,2,1,6,.
8870751,0, , , , ,.230782405861413,.380263928286743, , , , ,5, ,19,1,2,2,2,6,.
8870754,0, , , , ,.598794763996273,.21025792794395,3.7, ,3.66666666666667, ,4,1,23,1,2,2,1,6,.
8870758,.0078125,-.0053651853313289,.374152289100993, , , , , ,1.125, ,3.41666666666667,5,0,21,1,2,2,2,6,.
8870767,0, , ,.0940665364285263,.45715817290501, , , ,1.125, ,1.75,1,0,41,1,2,2,1,6,.
8870778,0, , , , ,.272271840821673,-.314740290184087, , ,2, ,1,0,52,1,2,2,1,6,.
8870814,0, , , , ,-.136597193329272,-.372705174752195, ,1.625, ,2.75,1,-1,51,1,2,2,1, ,.
8870821,0, , , , ,-.500618416743396,.440232390235808, ,3.75, ,3.41666666666667,3,0,21,1,2,2,1,8,"""[6,7]"""
8870824,0, , , , ,-.00734137365890125,.148613511813877, ,3.75, ,3.41666666666667,2,2,19,1,2,2,1,6,.
8870827,0,-.120681748606005,-.337874288978106, , , , , ,1.375, ,2.58333333333333,3,1,46,1,2,2,1,6,.
8870842, , , , , , , , , , , ,4, ,18,1,2,2,2,5,.
8870844, , , , , , , , , , , ,3, ,20,1,2,2,2,2,.
8870854, , , , , , , , , , , ,4, ,19,3,2,2,2,6,.
8870862,0,-1.01120548891381,-.895278294220562, , , , , , ,4, ,2,-3,22,1,2,2,2, ,.
8870863,0, , ,1.03632784904219,-.228914626618529, , , ,3.5, ,3.41666666666667,3,1,20,1,2,2,1,6,.
8870872,0, , , , ,.140932752207287,-.158279301527701,3.65, ,2, ,3,0,18,1,2,2,2,6,.
8870881,.015625,.716466361864025,.911804503407671, , , , ,4.35, ,5, ,5,3,19,1,2,2,1,6,.
8870893, , , , , , , , , ,2, ,6,-1,21,1,2,2,1,6,.
8870903,.015625,.809923604891003,-.127113575858355, , , , , ,1.875, , ,6,1,19,1,2,2,2,6,.
8870904,0, , ,.223610438585834,.476422808114249, , ,4.55, ,3.5, ,6,1,19,1,2,2,1,6,.
8870912,0, , ,.212495778272329,-.199322062224241, , ,3.55, ,1.5, ,3,0,59,1,3,2,1,7,.
8870915,0,-.0291992099320857,.268501977730093, , , , , , ,2.83333333333333, ,5,1,23,1,2,2,1,6,.
8870924,0, , , , ,-.0667220755155108,.104184056160832, ,2.375, ,3.66666666666667,4,0,35,1,2,2,2,6,.
8870926,0, , ,.615549050048363,-.0346799817236499, , ,3.95, ,4.33333333333333, ,6,0,21,1,2,2,2,6,.
8870927,0, , , , ,-.942676710225088,-.341655877081086, ,1.75, ,3.83333333333333,6,0,35,1,3,2,1,6,.
8870957,0,-.280137678794858,.73804725702385, , , , , ,1.125, ,3.5,6,0,21,1,2,2,1,6,.
8870959,0, , , , , , , , , , ,4, ,20,1,2,2,2,6,.
8870964,0,-.470069367012209,.00449655791971044, , , , , ,1.25, ,2.66666666666667,2,0,40,1,2,2,1,6,.
8870980,0, , ,.122667174500646,.00347082842989943, , ,3.55, ,1.33333333333333, ,4,1,33,1,3,2,2,8,[7]
8870986,0, , , , ,-.940972187149463,.069595780347983, , ,1.5, ,1,0, ,1,2,2,2,6,.
8871004,0,.0328616537242411,-.0223131401385026, , , , , ,1, ,2,2,0,42,1,2,2,2,6,.
8871005, , , , , , , , , , , ,5, ,54,1,3,2,1,6,.
8871011, , , , , , , , , , , ,7, ,17,225,3,2,2,6,.
8871015,.0078125, , , , ,.676993877566475,.976768837486375, ,4, ,3.91666666666667,7,0,17,225,3,2,2,6,.
8871023,0,.56102500688224,-.19403656867861, , , , ,3.85, ,2, ,4,0,17,1,2,2, ,6,.
8871027,0,-1.1934420282636,.139098754934765, , , , ,4.6, ,1.5, ,5,0,72,1,2,2,2,8,"""[1,5,6]"""
8871056,0, , ,.13939592612958,1.07972859321208, , , ,1.75, ,2.41666666666667,4,1,31,1,2,2,2,6,.
8871078,0, , ,.241168004433344,.352677167461024, , , ,1.375, ,3.41666666666667,6,1,21,1,2,2,1, ,.
8871091,0,.828043452723368,.91512097225575, , , , , ,1.375, ,2.16666666666667,3,1,60,1,3,2,2,6,.
8871108,.015625, , , , ,.0255560075806269,.0221152873348328, ,1.625, ,3.5,2,0,25,1,3,2,3,8,"""[1,6]"""
8871109, , , , , , , , , , , ,4, ,16,14,3,2,5,8,[7]
8871116,0, , , , ,.267946902131093,.58747841998812, ,3.875, ,4.41666666666667,4,0,29,1,1,1,1,6,.
8871125, , , , , , , , , , , ,6, ,52,1,2,2,2,5,.
8871127,0,-.164065105286781,-.0910662313330972, , , , , ,1.375, ,2.5,6,-1,52,1,2,2,2,5,.
8871137,0,-.301514929155556,-.102051733916894, , , , ,4.55, ,2.83333333333333, ,4,0,18,1,2,2,2,8,"""[5,6]"""
8871146, , , , , , , , , , , ,3, ,14,39,2,2,2, ,.
8871151,0,1.21444033611025,.0851942116897573, , , , , ,1.625, ,2.41666666666667,2,0,21,1,2,2,2,6,.
8871152,0,.554075366847135,.927648712613011, , , , ,4.15, , , ,3,0,14,39,2,2,2,6,.
8871154,.0546875, , , , ,.0547241624212068,.267200257978402, ,2.375, ,3.58333333333333,5,0,18,1,2,2,2,6,.
8871176,.734375, ,-.25864870562308, , , , , , , , ,3, ,14,39,2,2,2,6,.
8871178,0, , , , ,1.08894074962287,.641082570862277,3.9, ,2.5, ,6,2,21,1,2,2,1,6,.
8871184,0, , , , ,-.222393800636143,.287603393789117, ,2.375, ,4.33333333333333,6,0,49,1,2,2,2,6,.
8871188,0,.0337648079787153,.180963328759351, , , , ,4.75, ,3.33333333333333, ,6,1,18,1,2,2,1,6,.
8871215,0, , ,.276459185822766,-.155647401858146, , , , ,3.66666666666667, ,6,0,18,1,2,2,2,6,.
8871219,0, ,-.823809395142654, , , , , ,1.125, ,2.16666666666667,3,0,19,1,2,2,2,6,.
8871225,.0078125, , ,.345402267364103,.433697719729266, , ,2.85, ,3.5, ,3,0,25,1,3,2,2,6,.
8871230,0, ,.736509681985429, , , , , , , , ,5, ,19,1,2,2,2,6,.
8871237,0, , ,.15697996082523,-.295063357472489, , , ,1.875, ,5.08333333333333,6,0,20,1,2,2,1,6,.
8871244, , , , , , , , , , , ,4, ,49,1,3,2,2,6,.
8871245,.0078125,-.154182695193477,-.201048319053515, , , , , ,1.125, ,2.41666666666667,3,0,19,1,2,2,2, ,.
8871247,0, , ,-1.05779583131366,.0741157968458825, , , ,2.875, ,2.33333333333333,2,-1,22,1,2,2,2,2,.
